Epoch,Module,Mean,Variance,Max,Min,Dead_Pct
1,Swin_Stage1,-0.1465151200691859,3.929785935084025,13.089523188273112,-11.222484143575032,0.0
1,Swin_Stage2,0.041436038662989935,5.83866270383199,9.3438933690389,-10.118192609151205,0.0
1,Swin_Stage3,-0.05506126141796509,14.225206963221233,21.226638412475587,-26.027906099955242,0.0
1,Swin_Stage4,-0.22119642396767933,51.5155442237854,54.9821413675944,-287.9349639892578,0.0
1,Temporal,0.00010664407644395505,1.0189546426137288,2.853590965270996,-2.937603457768758,0.0
1,Fusion,0.00010664407644395505,1.0189546426137288,2.853590965270996,-2.937603457768758,0.0
1,Head,5.63849662343661,0.3460319411242381,5.908894844849905,5.368098290761312,0.0
2,Swin_Stage1,-0.17388230537374813,4.719811820983887,13.849660619099934,-11.18130219777425,1.8084491178645596e-06
2,Swin_Stage2,0.0449924444158872,7.230106608072917,8.888382085164388,-9.914364051818847,0.0
2,Swin_Stage3,-0.06159837618470192,16.54116414388021,15.750811576843262,-17.896350860595703,3.6168982357291193e-06
2,Swin_Stage4,-0.4067641139030457,142.6913640340169,22.47741724650065,-441.6537394205729,0.0
2,Temporal,0.0002651345528041323,1.0723083893458047,2.0810335238774615,-2.186274258295695,0.0
2,Fusion,0.0002651345528041323,1.0723083893458047,2.0810335238774615,-2.186274258295695,0.0
2,Head,18.455490175882975,1.4589621019860108,19.187339210510252,17.723641204833985,0.0
3,Swin_Stage1,-0.1889712889989217,4.840501403808593,13.730054664611817,-11.15436954498291,1.8084491178645596e-06
3,Swin_Stage2,0.04482172355055809,7.368086496988933,8.973394076029459,-10.058770688374837,0.0
3,Swin_Stage3,-0.06262116879224777,16.757861200968424,14.585632260640462,-16.81887009938558,3.6168982357291193e-06
3,Swin_Stage4,-0.4371753772099813,165.3998057047526,19.943666585286458,-480.7619384765625,0.0
3,Temporal,0.00026207770861219615,1.1371781667073568,1.8380424102147421,-1.876410190264384,0.0
3,Fusion,0.00026207770861219615,1.1371781667073568,1.8380424102147421,-1.876410190264384,0.0
3,Head,37.964880752563474,7.476936505859097,39.3970536549886,36.53270670572917,0.0
4,Swin_Stage1,-0.18898498093088467,4.8847090403238935,13.791336059570312,-11.12960942586263,9.042245589322798e-07
4,Swin_Stage2,0.045199492325385414,7.378118864695231,8.910414250691732,-9.998126602172851,1.8084491178645596e-06
4,Swin_Stage3,-0.06289883355299632,16.862595494588216,14.42245356241862,-16.736938095092775,0.0
4,Swin_Stage4,-0.44986855586369834,175.6799519856771,20.39581413269043,-493.02745768229164,0.0
4,Temporal,0.0002229071765517195,1.2100493033727011,1.6796583811442056,-1.701824410756429,0.0
4,Fusion,0.0002229071765517195,1.2100493033727011,1.6796583811442056,-1.701824410756429,0.0
4,Head,63.85700658162435,13.568838040033976,66.02504399617513,61.688968658447266,0.0
5,Swin_Stage1,-0.19438760814567407,4.873927084604899,13.785647519429524,-11.126039505004883,2.7126736767968396e-06
5,Swin_Stage2,0.04440347651640574,7.377459589640299,9.045899645487468,-10.041608301798503,0.0
5,Swin_Stage3,-0.0630320558945338,16.778272755940755,14.26277141571045,-16.792124303181968,0.0
5,Swin_Stage4,-0.4667643467585246,186.83840637207032,20.59948336283366,-502.61859741210935,7.233796471458239e-06
5,Temporal,0.00011028904729452431,1.2749377091725667,1.884416143099467,-1.8707977056503295,0.0
5,Fusion,0.00011028904729452431,1.2749377091725667,1.884416143099467,-1.8707977056503295,0.0
5,Head,89.20893046061198,15.898871620496115,91.41181996663411,87.00604197184245,0.0
6,Swin_Stage1,-0.1809259275595347,4.921647103627523,13.736481602986654,-11.084047635396322,0.0
6,Swin_Stage2,0.04427488048871358,7.382665157318115,9.010716120402018,-10.033568445841471,1.8084491178645596e-06
6,Swin_Stage3,-0.05986407349507014,17.07069714864095,14.45946445465088,-16.343945693969726,0.0
6,Swin_Stage4,-0.4811667005221049,204.23341573079426,20.88268979390462,-521.335302734375,7.233796471458239e-06
6,Temporal,-0.0002524549204584522,1.284398365020752,2.2530998309453327,-2.075677251815796,0.0
6,Fusion,-0.0002524549204584522,1.284398365020752,2.2530998309453327,-2.075677251815796,0.0
6,Head,90.57755737304687,32.86054842857023,93.69100392659506,87.46410929361979,0.0
7,Swin_Stage1,-0.18671960681676864,4.906022040049235,13.666633860270183,-11.170181465148925,3.6168982357291193e-06
7,Swin_Stage2,0.04475878328084946,7.378598149617513,8.89418430328369,-9.988398551940918,3.6168982357291193e-06
7,Swin_Stage3,-0.05732728665073713,17.27342046101888,14.920908673604329,-16.522735595703125,0.0
7,Swin_Stage4,-0.47666637500127157,201.5471211751302,21.10011558532715,-515.616953531901,0.0
7,Temporal,-7.04606321354125e-06,1.2997450431187947,1.9507473309834797,-1.9221095323562623,0.0
7,Fusion,-7.04606321354125e-06,1.2997450431187947,1.9507473309834797,-1.9221095323562623,0.0
7,Head,99.38446248372396,65.32224013513574,103.58280893961589,95.18611501057943,0.0
8,Swin_Stage1,-0.18703980520367622,4.908772404988607,13.793544514973958,-11.093078486124675,9.042245589322798e-07
8,Swin_Stage2,0.044101618727048236,7.368982028961182,8.973769760131836,-10.053943316141764,0.0
8,Swin_Stage3,-0.05682562862833341,17.290942255655924,15.04619115193685,-16.545654360453288,0.0
8,Swin_Stage4,-0.47319006323814394,198.14584554036458,20.899781290690104,-513.9547403971354,7.233796471458239e-06
8,Temporal,4.3338670002412984e-05,1.28429004351298,2.1295391798019407,-2.030119506518046,0.0
8,Fusion,4.3338670002412984e-05,1.28429004351298,2.1295391798019407,-2.030119506518046,0.0
8,Head,90.83529357910156,39.03293153444926,94.3539057413737,87.31668039957682,0.0
9,Swin_Stage1,-0.19046855606138707,4.8943883895874025,13.796483294169109,-11.126240730285645,0.0
9,Swin_Stage2,0.044189278533061344,7.337281322479248,8.970796966552735,-10.054176584879558,0.0
9,Swin_Stage3,-0.05715536077817281,17.350971603393553,15.102474276224772,-16.388300895690918,0.0
9,Swin_Stage4,-0.4729686379432678,198.14845275878906,20.73063786824544,-512.9672302246094,0.0
9,Temporal,-5.76612704511111e-06,1.2937943935394287,1.9353334585825601,-1.9799853006998698,0.0
9,Fusion,-5.76612704511111e-06,1.2937943935394287,1.9353334585825601,-1.9799853006998698,0.0
9,Head,97.95948689778646,21.489320657898983,100.30046895345052,95.61850535074869,0.0
10,Swin_Stage1,-0.1841371369858583,4.907883548736573,13.65190855662028,-11.11876335144043,9.042245589322798e-07
10,Swin_Stage2,0.04480892792344093,7.362174606323242,8.919709904988606,-10.012854321797688,0.0
10,Swin_Stage3,-0.056451805184284845,17.3744255065918,15.07328306833903,-16.62963148752848,0.0
10,Swin_Stage4,-0.47804797887802125,201.9722127278646,20.68683713277181,-515.956620279948,0.0
10,Temporal,-2.1104177358211017e-05,1.291938320795695,1.9040553331375123,-1.9835391839345295,0.0
10,Fusion,-2.1104177358211017e-05,1.291938320795695,1.9040553331375123,-1.9835391839345295,0.0
10,Head,93.63731842041015,27.643587368105848,96.47052612304688,90.80411122639974,0.0
11,Swin_Stage1,-0.17362912396589916,4.930172220865885,13.849047470092774,-11.051090621948243,9.042245589322798e-07
11,Swin_Stage2,0.044573211669921876,7.357980060577392,8.9726713180542,-10.034003829956054,0.0
11,Swin_Stage3,-0.05685933455824852,17.388675435384116,15.08387368520101,-16.12924728393555,7.233796471458239e-06
11,Swin_Stage4,-0.47884899377822876,202.88660380045573,20.831787109375,-516.2367268880208,0.0
11,Temporal,-6.734244161634705e-05,1.2872848590215047,2.2644899050394693,-2.0181304454803466,0.0
11,Fusion,-6.734244161634705e-05,1.2872848590215047,2.2644899050394693,-2.0181304454803466,0.0
