Epoch,Module,Mean,Variance,Max,Min,Dead_Pct
7,Swin_Stage3,-0.08156273365020753,19.65212084452311,42.0837900797526,-65.23175150553385,0.0
7,Swin_Stage4,-0.05456041246652603,12.812514495849609,96.47755635579428,-281.66058247884115,0.0
7,Temporal,-0.001585396588779986,1.3054569721221925,2.1023085912068686,-2.064333764712016,0.0
7,Fusion,-0.001585396588779986,1.3054569721221925,2.1023085912068686,-2.064333764712016,0.0
7,Head,94.47945760091146,46.81944783901175,98.56009979248047,90.39881540934245,0.0
8,Swin_Stage1,-0.14841640293598174,7.01888796488444,11.65464089711507,-13.436452484130859,0.0
8,Swin_Stage2,0.0638656921684742,5.451222006479899,10.930638885498047,-9.734657287597656,0.0
8,Swin_Stage3,-0.07823037008444468,20.38893763224284,42.3772939046224,-65.10516103108723,0.0
8,Swin_Stage4,-0.048679664234320325,11.602525520324708,77.29610748291016,-284.37440897623696,0.0
8,Temporal,-0.0013196876738220454,1.3036752859751384,2.1238009293874103,-2.1246266841888426,0.0
8,Fusion,-0.0013196876738220454,1.3036752859751384,2.1238009293874103,-2.1246266841888426,0.0
8,Head,91.47161966959635,41.5827881226937,95.30064086914062,87.64259897867838,0.0
9,Swin_Stage1,-0.14958685090144475,7.055588817596435,11.598697598775228,-13.800720596313477,0.0
9,Swin_Stage2,0.06385029504696528,5.420640595753988,10.903266525268554,-9.760865847269693,1.8084491178645596e-06
9,Swin_Stage3,-0.07682217508554459,19.669357299804688,42.41001536051432,-65.0274668375651,0.0
9,Swin_Stage4,-0.05585952873031298,12.27471981048584,71.21041971842448,-315.61590067545575,0.0
9,Temporal,-0.0014329798752442003,1.3064715703328451,2.032607404390971,-2.0482982556025187,0.0
9,Fusion,-0.0014329798752442003,1.3064715703328451,2.032607404390971,-2.0482982556025187,0.0
9,Head,97.76101277669271,26.832223931948345,100.7738540649414,94.74817352294922,0.0
10,Swin_Stage1,-0.14888747210303943,7.061228434244792,11.686515172322592,-13.649455642700195,9.042245589322798e-07
